Domain_code,Domain,Area_code,Area,Element _code,Element,Crop _code,Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,114,Kenya,5312,Area harvested,15,Wheat,2017,2017,ha,131309,,Official data
QC,Crops,114,Kenya,5312,Area harvested,15,Wheat,2018,2018,ha,133147,,Official data
QC,Crops,114,Kenya,5312,Area harvested,15,Wheat,2019,2019,ha,134785,,Official data
QC,Crops,114,Kenya,5419,Yield,15,Wheat,2016,2016,hg/ha,14022,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,15,Wheat,2017,2017,hg/ha,12581,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,15,Wheat,2018,2018,hg/ha,25280,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,15,Wheat,2019,2019,hg/ha,27169,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,15,Wheat,2016,2016,tonnes,214700,,Official data
QC,Crops,114,Kenya,5510,Production,15,Wheat,2017,2017,tonnes,165200,,Official data
QC,Crops,114,Kenya,5510,Production,15,Wheat,2018,2018,tonnes,336600,,Official data
QC,Crops,114,Kenya,5510,Production,15,Wheat,2019,2019,tonnes,366200,,Official data
QC,Crops,114,Kenya,5312,Area harvested,137,Yams,2016,2016,ha,1268,,Official data
QC,Crops,114,Kenya,5312,Area harvested,137,Yams,2017,2017,ha,1294,,Official data
QC,Crops,114,Kenya,5312,Area harvested,137,Yams,2018,2018,ha,999,,Official data
QC,Crops,114,Kenya,5312,Area harvested,137,Yams,2019,2019,ha,1025,,Official data
QC,Crops,114,Kenya,5419,Yield,137,Yams,2016,2016,hg/ha,97697,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,137,Yams,2017,2017,hg/ha,80502,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,137,Yams,2018,2018,hg/ha,96196,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,137,Yams,2019,2019,hg/ha,96195,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,137,Yams,2016,2016,tonnes,12388,,Official data
QC,Crops,114,Kenya,5510,Production,137,Yams,2017,2017,tonnes,10417,,Official data
QC,Crops,114,Kenya,5510,Production,137,Yams,2018,2018,tonnes,9610,,Official data
QC,Crops,114,Kenya,5510,Production,137,Yams,2019,2019,tonnes,9860,,Official data
QC,Crops,5101,Eastern Africa,5312,Area harvested,711,"Anise, badian, fennel, coriander",2016,2016,ha,7984,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,711,"Anise, badian, fennel, coriander",2017,2017,ha,8890,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,711,"Anise, badian, fennel, coriander",2018,2018,ha,9810,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,711,"Anise, badian, fennel, coriander",2019,2019,ha,9088,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,711,"Anise, badian, fennel, coriander",2016,2016,hg/ha,8163,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,711,"Anise, badian, fennel, coriander",2017,2017,hg/ha,8253,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,711,"Anise, badian, fennel, coriander",2018,2018,hg/ha,8460,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,711,"Anise, badian, fennel, coriander",2019,2019,hg/ha,8650,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,711,"Anise, badian, fennel, coriander",2016,2016,tonnes,6517,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,711,"Anise, badian, fennel, coriander",2017,2017,tonnes,7337,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,711,"Anise, badian, fennel, coriander",2018,2018,tonnes,8299,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,711,"Anise, badian, fennel, coriander",2019,2019,tonnes,7861,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,515,Apples,2016,2016,ha,6210,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,515,Apples,2017,2017,ha,6215,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,515,Apples,2018,2018,ha,6291,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,515,Apples,2019,2019,ha,6216,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,515,Apples,2016,2016,hg/ha,28322,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,515,Apples,2017,2017,hg/ha,27955,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,515,Apples,2018,2018,hg/ha,26493,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,515,Apples,2019,2019,hg/ha,27764,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,515,Apples,2016,2016,tonnes,17588,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,515,Apples,2017,2017,tonnes,17374,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,515,Apples,2018,2018,tonnes,16667,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,515,Apples,2019,2019,tonnes,17258,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,526,Apricots,2016,2016,ha,213,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,526,Apricots,2017,2017,ha,215,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,526,Apricots,2018,2018,ha,219,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,526,Apricots,2019,2019,ha,223,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,526,Apricots,2016,2016,hg/ha,72817,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,526,Apricots,2017,2017,hg/ha,72791,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,526,Apricots,2018,2018,hg/ha,72100,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,526,Apricots,2019,2019,hg/ha,71480,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,526,Apricots,2016,2016,tonnes,1551,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,526,Apricots,2017,2017,tonnes,1565,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,526,Apricots,2018,2018,tonnes,1579,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,526,Apricots,2019,2019,tonnes,1594,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,226,Areca nuts,2016,2016,tonnes,113,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,226,Areca nuts,2017,2017,tonnes,113,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,226,Areca nuts,2018,2018,tonnes,113,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,226,Areca nuts,2019,2019,tonnes,113,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,366,Artichokes,2016,2016,ha,26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,366,Artichokes,2017,2017,ha,26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,366,Artichokes,2018,2018,ha,27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,366,Artichokes,2019,2019,ha,27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,366,Artichokes,2016,2016,hg/ha,123846,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,366,Artichokes,2017,2017,hg/ha,126538,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,366,Artichokes,2018,2018,hg/ha,124074,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,366,Artichokes,2019,2019,hg/ha,127037,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,366,Artichokes,2016,2016,tonnes,322,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,366,Artichokes,2017,2017,tonnes,329,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,366,Artichokes,2018,2018,tonnes,335,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,366,Artichokes,2019,2019,tonnes,343,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,367,Asparagus,2016,2016,ha,147,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,367,Asparagus,2017,2017,ha,128,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,367,Asparagus,2018,2018,ha,119,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,367,Asparagus,2019,2019,ha,120,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,367,Asparagus,2016,2016,hg/ha,47211,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,367,Asparagus,2017,2017,hg/ha,45703,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,367,Asparagus,2018,2018,hg/ha,47479,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,367,Asparagus,2019,2019,hg/ha,48000,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,367,Asparagus,2016,2016,tonnes,694,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,367,Asparagus,2017,2017,tonnes,585,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,367,Asparagus,2018,2018,tonnes,565,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,367,Asparagus,2019,2019,tonnes,576,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,572,Avocados,2016,2016,ha,49348,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,572,Avocados,2017,2017,ha,58235,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,572,Avocados,2018,2018,ha,56628,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,572,Avocados,2019,2019,ha,67160,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,572,Avocados,2016,2016,hg/ha,74013,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,572,Avocados,2017,2017,hg/ha,74336,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,572,Avocados,2018,2018,hg/ha,79737,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,572,Avocados,2019,2019,hg/ha,89850,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,572,Avocados,2016,2016,tonnes,365238,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,572,Avocados,2017,2017,tonnes,432898,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,572,Avocados,2018,2018,tonnes,451532,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,572,Avocados,2019,2019,tonnes,603433,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,203,Bambara beans,2016,2016,ha,86573,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,203,Bambara beans,2017,2017,ha,86271,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,203,Bambara beans,2018,2018,ha,81633,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,203,Bambara beans,2019,2019,ha,83750,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,203,Bambara beans,2016,2016,hg/ha,2178,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,203,Bambara beans,2017,2017,hg/ha,2123,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,203,Bambara beans,2018,2018,hg/ha,2174,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,203,Bambara beans,2019,2019,hg/ha,2052,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,203,Bambara beans,2016,2016,tonnes,18856,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,203,Bambara beans,2017,2017,tonnes,18318,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,203,Bambara beans,2018,2018,tonnes,17744,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,203,Bambara beans,2019,2019,tonnes,17182,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,486,Bananas,2016,2016,ha,1397709,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,486,Bananas,2017,2017,ha,1250713,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,486,Bananas,2018,2018,ha,1203119,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,486,Bananas,2019,2019,ha,1184714,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,486,Bananas,2016,2016,hg/ha,65787,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,486,Bananas,2017,2017,hg/ha,74484,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,486,Bananas,2018,2018,hg/ha,91781,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,486,Bananas,2019,2019,hg/ha,92694,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,486,Bananas,2016,2016,tonnes,9195095,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,486,Bananas,2017,2017,tonnes,9315865,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,486,Bananas,2018,2018,tonnes,11042393,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,486,Bananas,2019,2019,tonnes,10981611,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,44,Barley,2016,2016,ha,1260437,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,44,Barley,2017,2017,ha,1108815,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,44,Barley,2018,2018,ha,897778,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,44,Barley,2019,2019,ha,1049568,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,44,Barley,2016,2016,hg/ha,19258,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,44,Barley,2017,2017,hg/ha,19704,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,44,Barley,2018,2018,hg/ha,22038,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,44,Barley,2019,2019,hg/ha,24937,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,44,Barley,2016,2016,tonnes,2427407,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,44,Barley,2017,2017,tonnes,2184790,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,44,Barley,2018,2018,tonnes,1978530,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,44,Barley,2019,2019,tonnes,2617278,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,782,"Bastfibres, other",2016,2016,ha,9348,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,782,"Bastfibres, other",2017,2017,ha,9397,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,782,"Bastfibres, other",2018,2018,ha,9452,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,782,"Bastfibres, other",2019,2019,ha,9513,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,782,"Bastfibres, other",2016,2016,hg/ha,4785,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,782,"Bastfibres, other",2017,2017,hg/ha,4723,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,782,"Bastfibres, other",2018,2018,hg/ha,4658,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,782,"Bastfibres, other",2019,2019,hg/ha,4592,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,782,"Bastfibres, other",2016,2016,tonnes,4473,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,782,"Bastfibres, other",2017,2017,tonnes,4438,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,782,"Bastfibres, other",2018,2018,tonnes,4403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,782,"Bastfibres, other",2019,2019,tonnes,4368,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,176,"Beans, dry",2016,2016,ha,5131387,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,176,"Beans, dry",2017,2017,ha,5199373,A,"Aggregate, may include official, semi-official, estimated or calculated data"
